Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI
2021-10-05,89.39,10.61,0.47,0.00,0.00,0.00,11
2021-09-28,93.34,6.66,0.53,0.00,0.00,0.00,7
2021-09-21,91.56,8.44,0.24,0.00,0.00,0.00,9
2021-09-14,91.64,8.36,0.04,0.00,0.00,0.00,8
2021-09-07,93.68,6.32,0.00,0.00,0.00,0.00,6
2021-08-31,96.11,3.89,0.36,0.00,0.00,0.00,4
2021-08-24,95.61,4.39,0.43,0.00,0.00,0.00,5
2021-08-17,92.19,7.81,1.15,0.00,0.00,0.00,9
2021-08-10,89.55,10.45,1.15,0.00,0.00,0.00,12
2021-08-03,92.88,7.12,0.67,0.00,0.00,0.00,8
2021-07-27,94.31,5.69,0.46,0.00,0.00,0.00,6
2021-07-20,94.08,5.92,0.15,0.00,0.00,0.00,6
2021-07-13,93.49,6.51,0.03,0.00,0.00,0.00,7
2021-07-06,88.83,11.17,0.63,0.00,0.00,0.00,12
2021-06-29,87.92,12.08,0.89,0.00,0.00,0.00,13
2021-06-22,86.31,13.69,1.08,0.00,0.00,0.00,15
2021-06-15,81.76,18.24,3.41,0.04,0.00,0.00,22
2021-06-08,73.73,26.27,8.50,0.37,0.00,0.00,35
2021-06-01,71.23,28.77,11.62,1.95,0.00,0.00,42
2021-05-25,76.93,23.07,7.45,0.00,0.00,0.00,31
2021-05-18,86.58,13.42,2.63,0.00,0.00,0.00,16
2021-05-11,88.96,11.04,2.49,0.00,0.00,0.00,14
2021-05-04,87.53,12.47,0.19,0.00,0.00,0.00,13
2021-04-27,84.94,15.06,0.39,0.00,0.00,0.00,15
2021-04-20,84.64,15.36,0.42,0.00,0.00,0.00,16
2021-04-13,90.63,9.37,1.26,0.00,0.00,0.00,11
2021-04-06,89.34,10.66,1.26,0.00,0.00,0.00,12
2021-03-30,89.25,10.75,0.60,0.00,0.00,0.00,11
2021-03-23,84.85,15.15,1.08,0.00,0.00,0.00,16
2021-03-16,82.67,17.33,2.00,0.00,0.00,0.00,19
2021-03-09,85.70,14.30,1.73,0.00,0.00,0.00,16
2021-03-02,90.39,9.61,1.73,0.00,0.00,0.00,11
2021-02-23,84.61,15.39,2.03,0.10,0.00,0.00,18
2021-02-16,79.60,20.40,2.42,0.10,0.00,0.00,23
2021-02-09,74.47,25.53,3.54,0.10,0.00,0.00,29
2021-02-02,72.84,27.16,2.66,0.10,0.00,0.00,30
2021-01-26,82.54,17.46,1.49,0.10,0.00,0.00,19
2021-01-19,80.25,19.75,0.78,0.00,0.00,0.00,21
2021-01-12,90.27,9.73,0.42,0.00,0.00,0.00,10
2021-01-05,90.16,9.84,0.42,0.00,0.00,0.00,10
2020-12-29,75.05,24.95,1.68,0.00,0.00,0.00,27
2020-12-22,76.34,23.66,1.68,0.00,0.00,0.00,25
2020-12-15,75.48,24.52,1.61,0.00,0.00,0.00,26
2020-12-08,78.11,21.89,2.24,0.00,0.00,0.00,24
2020-12-01,83.25,16.75,2.16,0.00,0.00,0.00,19
2020-11-24,79.65,20.35,2.05,0.00,0.00,0.00,22
2020-11-17,93.77,6.23,0.05,0.00,0.00,0.00,6
2020-11-10,96.37,3.63,0.00,0.00,0.00,0.00,4
2020-11-03,97.65,2.35,0.00,0.00,0.00,0.00,2
2020-10-27,96.04,3.96,0.05,0.00,0.00,0.00,4
2020-10-20,96.47,3.53,0.37,0.21,0.00,0.00,4
2020-10-13,97.39,2.61,0.29,0.06,0.00,0.00,3
2020-10-06,96.23,3.77,0.10,0.02,0.00,0.00,4
2020-09-29,97.19,2.81,0.06,0.00,0.00,0.00,3
2020-09-22,94.39,5.61,0.33,0.00,0.00,0.00,6
2020-09-15,92.07,7.93,0.31,0.00,0.00,0.00,8
2020-09-08,92.36,7.64,0.31,0.00,0.00,0.00,8
2020-09-01,96.61,3.39,0.00,0.00,0.00,0.00,3
2020-08-25,93.84,6.16,0.08,0.00,0.00,0.00,6
2020-08-18,90.33,9.67,0.53,0.00,0.00,0.00,10
2020-08-11,84.81,15.19,0.39,0.00,0.00,0.00,16
2020-08-04,84.07,15.93,0.56,0.00,0.00,0.00,17
2020-07-28,76.94,23.06,1.09,0.00,0.00,0.00,24
2020-07-21,84.00,16.00,0.57,0.00,0.00,0.00,17
2020-07-14,95.77,4.23,0.10,0.00,0.00,0.00,4
2020-07-07,98.45,1.55,0.04,0.00,0.00,0.00,2
2020-06-30,96.46,3.54,0.00,0.00,0.00,0.00,4
2020-06-23,95.95,4.05,0.00,0.00,0.00,0.00,4
2020-06-16,95.75,4.25,0.30,0.00,0.00,0.00,5
2020-06-09,98.39,1.61,0.44,0.00,0.00,0.00,2
2020-06-02,92.24,7.76,2.79,0.77,0.00,0.00,11
2020-05-26,88.11,11.89,4.67,0.77,0.00,0.00,17
2020-05-19,87.03,12.97,6.34,1.38,0.00,0.00,21
2020-05-12,86.38,13.62,6.64,2.26,0.00,0.00,23
2020-05-05,86.83,13.17,5.71,1.43,0.00,0.00,20
2020-04-28,84.30,15.70,7.46,1.27,0.00,0.00,24
2020-04-21,82.33,17.67,9.88,3.36,0.00,0.00,31
2020-04-14,78.75,21.25,11.85,2.70,0.00,0.00,36
2020-04-07,76.16,23.84,11.22,0.20,0.00,0.00,35
2020-03-31,81.61,18.39,9.04,0.12,0.00,0.00,28
2020-03-24,85.48,14.52,0.78,0.12,0.00,0.00,15
2020-03-17,88.99,11.01,0.54,0.11,0.00,0.00,12
2020-03-10,91.87,8.13,0.54,0.11,0.00,0.00,9
2020-03-03,94.86,5.14,0.30,0.11,0.00,0.00,6
2020-02-25,94.85,5.15,0.40,0.11,0.00,0.00,6
2020-02-18,94.50,5.50,0.46,0.16,0.00,0.00,6
2020-02-11,93.30,6.70,0.44,0.00,0.00,0.00,7
2020-02-04,85.36,14.64,0.83,0.00,0.00,0.00,15
2020-01-28,84.71,15.29,0.51,0.00,0.00,0.00,16
2020-01-21,90.80,9.20,0.75,0.00,0.00,0.00,10
2020-01-14,94.23,5.77,0.80,0.00,0.00,0.00,7
2020-01-07,92.83,7.17,1.45,0.04,0.00,0.00,9
2019-12-31,90.48,9.52,1.93,0.04,0.00,0.00,11
2019-12-24,90.53,9.47,2.11,0.02,0.00,0.00,12
2019-12-17,81.28,18.72,5.16,0.00,0.00,0.00,24
2019-12-10,77.97,22.03,6.99,0.19,0.00,0.00,29
2019-12-03,79.69,20.31,5.73,0.19,0.00,0.00,26
2019-11-26,76.14,23.86,6.37,0.25,0.00,0.00,30
2019-11-19,73.56,26.44,8.02,0.21,0.00,0.00,35
2019-11-12,70.10,29.90,10.97,1.77,0.00,0.00,43
2019-11-05,66.91,33.09,17.52,3.62,0.00,0.00,54
2019-10-29,50.05,49.95,25.21,8.28,0.60,0.00,84
2019-10-22,40.50,59.50,37.01,12.79,1.95,0.00,111
2019-10-15,24.53,75.47,47.83,23.17,3.79,0.00,150
2019-10-08,25.54,74.46,46.06,15.76,2.57,0.00,139
2019-10-01,22.42,77.58,41.05,14.51,1.36,0.00,135
2019-09-24,28.52,71.48,33.66,5.09,0.02,0.00,110
2019-09-17,48.46,51.54,10.61,1.25,0.00,0.00,63
2019-09-10,75.72,24.28,5.54,0.65,0.00,0.00,30
2019-09-03,81.50,18.50,3.54,0.11,0.00,0.00,22
2019-08-27,79.60,20.40,4.01,0.19,0.00,0.00,25
2019-08-20,76.42,23.58,4.08,0.23,0.00,0.00,28
2019-08-13,78.74,21.26,4.21,0.31,0.00,0.00,26
2019-08-06,86.99,13.01,3.12,0.28,0.00,0.00,16
2019-07-30,87.26,12.74,3.16,0.48,0.00,0.00,16
2019-07-23,86.92,13.08,2.74,0.48,0.00,0.00,16
2019-07-16,86.30,13.70,2.72,0.44,0.00,0.00,17
2019-07-09,82.82,17.18,3.57,0.36,0.00,0.00,21
2019-07-02,83.96,16.04,3.89,0.24,0.00,0.00,20
2019-06-25,82.24,17.76,3.56,0.28,0.00,0.00,22
2019-06-18,79.44,20.56,6.58,0.43,0.00,0.00,28
2019-06-11,76.23,23.77,11.54,0.38,0.00,0.00,36
2019-06-04,62.99,37.01,16.51,1.54,0.00,0.00,55
2019-05-28,66.50,33.50,6.74,0.00,0.00,0.00,40
2019-05-21,81.88,18.12,3.45,0.00,0.00,0.00,22
2019-05-14,85.03,14.97,2.65,0.00,0.00,0.00,18
2019-05-07,83.80,16.20,5.06,0.00,0.00,0.00,21
2019-04-30,83.21,16.79,4.46,0.00,0.00,0.00,21
2019-04-23,82.38,17.62,3.93,0.00,0.00,0.00,22
2019-04-16,77.21,22.79,5.44,0.00,0.00,0.00,28
2019-04-09,75.04,24.96,7.09,0.00,0.00,0.00,32
2019-04-02,70.23,29.77,5.69,0.00,0.00,0.00,35
2019-03-26,80.31,19.69,1.62,0.00,0.00,0.00,21
2019-03-19,92.16,7.84,0.29,0.00,0.00,0.00,8
2019-03-12,93.95,6.05,0.00,0.00,0.00,0.00,6
2019-03-05,97.34,2.66,0.00,0.00,0.00,0.00,3
2019-02-26,95.95,4.05,0.00,0.00,0.00,0.00,4
2019-02-19,96.05,3.95,0.00,0.00,0.00,0.00,4
2019-02-12,96.83,3.17,0.34,0.00,0.00,0.00,4
2019-02-05,98.36,1.64,0.34,0.00,0.00,0.00,2
2019-01-29,97.17,2.83,0.42,0.00,0.00,0.00,3
2019-01-22,96.51,3.49,2.83,0.34,0.00,0.00,7
2019-01-15,96.51,3.49,2.83,0.34,0.00,0.00,7
2019-01-08,96.60,3.40,2.83,0.00,0.00,0.00,6
2019-01-01,96.48,3.52,2.45,0.00,0.00,0.00,6
2018-12-25,96.21,3.79,2.36,0.00,0.00,0.00,6
2018-12-18,95.83,4.17,2.35,0.00,0.00,0.00,7
2018-12-11,95.43,4.57,2.23,0.00,0.00,0.00,7
2018-12-04,95.25,4.75,0.86,0.00,0.00,0.00,6
2018-11-27,93.38,6.62,1.53,0.00,0.00,0.00,8
2018-11-20,94.10,5.90,1.44,0.00,0.00,0.00,7
2018-11-13,93.45,6.55,0.92,0.00,0.00,0.00,7
2018-11-06,93.26,6.74,0.53,0.00,0.00,0.00,7
2018-10-30,91.41,8.59,0.34,0.00,0.00,0.00,9
2018-10-23,90.08,9.92,0.85,0.00,0.00,0.00,11
2018-10-16,91.03,8.97,0.86,0.00,0.00,0.00,10
2018-10-09,85.37,14.63,2.07,0.00,0.00,0.00,17
2018-10-02,88.57,11.43,1.90,0.00,0.00,0.00,13
2018-09-25,88.17,11.83,2.34,0.00,0.00,0.00,14
2018-09-18,86.62,13.38,2.96,0.14,0.00,0.00,16
2018-09-11,86.86,13.14,2.60,0.39,0.09,0.00,16
2018-09-04,82.42,17.58,3.15,0.77,0.15,0.00,22
2018-08-28,84.75,15.25,2.70,0.92,0.26,0.00,19
2018-08-21,82.08,17.92,3.19,0.78,0.20,0.00,22
2018-08-14,78.52,21.48,7.73,1.20,0.20,0.00,31
2018-08-07,77.37,22.63,9.48,1.78,0.33,0.00,34
2018-07-31,74.30,25.70,8.93,1.35,0.39,0.00,36
2018-07-24,77.01,22.99,9.18,2.85,0.39,0.00,35
2018-07-17,77.44,22.56,7.92,1.12,0.00,0.00,32
2018-07-10,78.54,21.46,7.81,1.08,0.00,0.00,30
2018-07-03,77.80,22.20,6.64,1.01,0.00,0.00,30
2018-06-26,77.99,22.01,5.05,0.35,0.00,0.00,27
2018-06-19,84.59,15.41,3.08,0.29,0.00,0.00,19
2018-06-12,82.81,17.19,2.02,0.00,0.00,0.00,19
2018-06-05,87.39,12.61,1.55,0.00,0.00,0.00,14
2018-05-29,92.94,7.06,0.17,0.00,0.00,0.00,7
2018-05-22,84.47,15.53,0.46,0.00,0.00,0.00,16
2018-05-15,77.06,22.94,7.93,0.74,0.00,0.00,32
2018-05-08,78.18,21.82,8.76,1.30,0.00,0.00,32
2018-05-01,79.66,20.34,7.91,1.30,0.00,0.00,30
2018-04-24,77.77,22.23,9.18,2.02,0.00,0.00,33
2018-04-17,74.92,25.08,12.66,3.89,0.00,0.00,42
2018-04-10,66.78,33.22,14.67,3.96,0.00,0.00,52
2018-04-03,67.89,32.11,14.60,3.71,0.00,0.00,50
2018-03-27,68.30,31.70,12.42,1.40,0.00,0.00,46
2018-03-20,71.28,28.72,10.87,1.31,0.00,0.00,41
2018-03-13,69.89,30.11,11.83,0.85,0.00,0.00,43
2018-03-06,70.16,29.84,9.35,0.24,0.00,0.00,39
2018-02-27,65.56,34.44,7.16,0.00,0.00,0.00,42
2018-02-20,57.83,42.17,13.74,2.70,0.20,0.00,59
2018-02-13,53.42,46.58,16.23,3.01,0.24,0.00,66
2018-02-06,31.51,68.49,37.13,13.86,0.24,0.00,120
2018-01-30,30.21,69.79,38.01,17.17,0.51,0.00,125
2018-01-23,28.81,71.19,41.03,13.26,0.24,0.00,126
2018-01-16,33.63,66.37,36.72,10.65,0.24,0.00,114
2018-01-09,32.85,67.15,36.44,9.26,0.24,0.00,113
2018-01-02,36.41,63.59,34.04,7.28,0.24,0.00,105
2017-12-26,43.32,56.68,30.16,3.24,0.24,0.00,90
2017-12-19,32.74,67.26,33.57,11.68,2.60,0.00,115
2017-12-12,34.19,65.81,32.75,11.75,5.00,0.00,115
2017-12-05,36.19,63.81,32.68,9.83,2.69,0.00,109
2017-11-28,40.60,59.40,26.91,8.01,1.51,0.00,96
2017-11-21,52.56,47.44,20.59,6.66,0.00,0.00,75
2017-11-14,58.46,41.54,14.06,5.11,0.00,0.00,61
2017-11-07,70.74,29.26,11.11,3.12,0.00,0.00,44
2017-10-31,70.02,29.98,10.27,0.00,0.00,0.00,40
2017-10-24,68.00,32.00,10.13,0.00,0.00,0.00,42
2017-10-17,66.81,33.19,8.45,0.00,0.00,0.00,42
2017-10-10,75.46,24.54,5.47,0.00,0.00,0.00,30
2017-10-03,81.42,18.58,3.25,0.00,0.00,0.00,22
2017-09-26,88.72,11.28,0.18,0.00,0.00,0.00,11
2017-09-19,92.33,7.67,0.00,0.00,0.00,0.00,8
2017-09-12,98.06,1.94,0.00,0.00,0.00,0.00,2
2017-09-05,95.26,4.74,0.00,0.00,0.00,0.00,5
2017-08-29,91.99,8.01,0.00,0.00,0.00,0.00,8
2017-08-22,94.51,5.49,0.00,0.00,0.00,0.00,5
2017-08-15,95.37,4.63,0.00,0.00,0.00,0.00,5
2017-08-08,93.76,6.24,0.00,0.00,0.00,0.00,6
2017-08-01,94.11,5.89,0.00,0.00,0.00,0.00,6
2017-07-25,97.16,2.84,0.00,0.00,0.00,0.00,3
2017-07-18,99.22,0.78,0.00,0.00,0.00,0.00,1
2017-07-11,99.71,0.29,0.00,0.00,0.00,0.00,0
2017-07-04,98.76,1.24,0.00,0.00,0.00,0.00,1
2017-06-27,96.17,3.83,0.02,0.00,0.00,0.00,4
2017-06-20,92.88,7.12,1.13,0.00,0.00,0.00,8
2017-06-13,89.95,10.05,3.76,0.27,0.00,0.00,14
2017-06-06,84.57,15.43,8.77,3.35,0.00,0.00,28
2017-05-30,79.38,20.62,12.25,6.16,1.64,0.00,41
2017-05-23,75.90,24.10,12.95,6.60,2.41,0.00,46
2017-05-16,67.51,32.49,18.17,7.03,2.50,0.00,60
2017-05-09,66.66,33.34,18.24,7.19,1.61,0.00,60
2017-05-02,59.24,40.76,20.20,7.19,0.73,0.00,69
2017-04-25,47.05,52.95,21.92,5.84,0.19,0.00,81
2017-04-18,34.55,65.45,29.36,6.57,0.52,0.00,102
2017-04-11,36.96,63.04,23.16,5.81,0.52,0.00,93
2017-04-04,34.78,65.22,24.51,5.28,0.60,0.00,96
2017-03-28,29.91,70.09,27.07,7.51,0.68,0.00,105
2017-03-21,31.67,68.33,29.42,10.16,1.95,0.00,110
2017-03-14,42.30,57.70,27.44,10.40,2.26,0.00,98
2017-03-07,35.90,64.10,25.20,10.95,2.54,0.00,103
2017-02-28,39.64,60.36,24.45,11.47,2.54,0.00,99
2017-02-21,48.99,51.01,22.81,9.87,1.66,0.00,85
2017-02-14,52.64,47.36,20.21,7.55,0.82,0.00,76
2017-02-07,59.08,40.92,17.17,7.13,0.85,0.00,66
2017-01-31,60.06,39.94,16.98,6.89,0.85,0.00,65
2017-01-24,60.26,39.74,16.98,6.89,0.85,0.00,64
2017-01-17,38.22,61.78,30.95,13.64,5.27,0.00,112
2017-01-10,37.02,62.98,31.63,13.88,5.27,0.00,114
2017-01-03,33.99,66.01,35.01,14.40,5.27,0.00,121
2016-12-27,14.97,85.03,45.82,21.88,12.22,4.93,170
2016-12-20,9.85,90.15,60.48,21.97,12.22,4.93,190
2016-12-13,16.08,83.92,65.58,35.14,14.29,5.14,204
2016-12-06,14.89,85.11,71.55,44.79,15.96,5.15,223
2016-11-29,14.90,85.10,73.44,59.43,35.45,9.16,263
2016-11-22,14.90,85.10,72.58,60.62,32.53,9.42,260
2016-11-15,21.14,78.86,67.20,46.12,22.13,7.28,222
2016-11-08,25.49,74.51,61.83,32.61,15.17,4.65,189
2016-11-01,30.00,70.00,58.28,25.61,14.58,3.49,172
2016-10-25,33.25,66.75,48.11,23.50,9.56,2.51,150
2016-10-18,35.37,64.63,41.57,19.56,7.39,1.16,134
2016-10-11,43.19,56.81,30.55,13.45,4.95,0.87,107
2016-10-04,56.90,43.10,20.89,9.05,2.93,0.38,76
2016-09-27,54.59,45.41,16.44,7.39,2.59,0.29,72
2016-09-20,67.10,32.90,12.68,6.13,1.55,0.00,53
2016-09-13,66.80,33.20,11.38,5.71,1.09,0.00,51
2016-09-06,77.26,22.74,10.50,5.35,0.75,0.00,39
2016-08-30,72.48,27.52,12.16,5.53,0.79,0.00,46
2016-08-23,74.21,25.79,12.42,5.90,0.86,0.00,45
2016-08-16,72.22,27.78,14.38,7.42,1.56,0.00,51
2016-08-09,66.30,33.70,16.44,8.14,1.64,0.00,60
2016-08-02,61.43,38.57,19.32,9.76,2.07,0.00,70
2016-07-26,60.06,39.94,18.11,8.35,1.95,0.00,68
2016-07-19,61.15,38.85,17.42,7.47,1.57,0.00,65
2016-07-12,65.47,34.53,17.17,7.66,1.52,0.00,61
2016-07-05,68.63,31.37,17.59,7.86,1.18,0.00,58
2016-06-28,69.80,30.20,15.14,5.27,0.30,0.00,51
2016-06-21,69.58,30.42,15.28,3.89,0.00,0.00,50
2016-06-14,73.36,26.64,14.37,2.99,0.00,0.00,44
2016-06-07,74.44,25.56,11.54,1.38,0.00,0.00,39
2016-05-31,75.11,24.89,11.33,1.38,0.00,0.00,38
2016-05-24,75.11,24.89,8.03,0.00,0.00,0.00,33
2016-05-17,78.11,21.89,8.44,0.00,0.00,0.00,30
2016-05-10,77.93,22.07,7.67,0.00,0.00,0.00,30
2016-05-03,69.49,30.51,5.59,0.00,0.00,0.00,36
2016-04-26,65.24,34.76,1.47,0.00,0.00,0.00,36
2016-04-19,70.38,29.62,0.00,0.00,0.00,0.00,30
2016-04-12,86.47,13.53,0.00,0.00,0.00,0.00,14
2016-04-05,89.73,10.27,0.00,0.00,0.00,0.00,10
2016-03-29,88.46,11.54,0.00,0.00,0.00,0.00,12
2016-03-22,93.63,6.37,0.00,0.00,0.00,0.00,6
2016-03-15,95.03,4.97,0.00,0.00,0.00,0.00,5
2016-03-08,87.72,12.28,0.00,0.00,0.00,0.00,12
2016-03-01,94.55,5.45,0.00,0.00,0.00,0.00,5
2016-02-23,99.29,0.71,0.00,0.00,0.00,0.00,1
2016-02-16,98.55,1.45,0.00,0.00,0.00,0.00,1
2016-02-09,99.85,0.15,0.00,0.00,0.00,0.00,0
2016-02-02,98.26,1.74,0.00,0.00,0.00,0.00,2
2016-01-26,98.40,1.60,0.00,0.00,0.00,0.00,2
2016-01-19,97.24,2.76,0.00,0.00,0.00,0.00,3
2016-01-12,96.70,3.30,0.00,0.00,0.00,0.00,3
2016-01-05,96.70,3.30,0.00,0.00,0.00,0.00,3
2015-12-29,97.23,2.77,0.00,0.00,0.00,0.00,3
2015-12-22,97.00,3.00,0.00,0.00,0.00,0.00,3
2015-12-15,96.49,3.51,0.00,0.00,0.00,0.00,4
2015-12-08,97.86,2.14,0.00,0.00,0.00,0.00,2
2015-12-01,96.75,3.25,0.04,0.00,0.00,0.00,3
2015-11-24,95.55,4.45,0.04,0.00,0.00,0.00,4
2015-11-17,87.05,12.95,1.73,0.00,0.00,0.00,15
2015-11-10,84.27,15.73,2.12,0.00,0.00,0.00,18
2015-11-03,75.80,24.20,4.31,0.00,0.00,0.00,29
2015-10-27,66.19,33.81,17.72,3.75,0.00,0.00,55
2015-10-20,53.69,46.31,27.58,16.34,12.11,1.58,104
2015-10-13,59.16,40.84,25.35,15.96,8.80,0.80,92
2015-10-06,63.30,36.70,20.89,13.58,3.87,0.32,75
2015-09-29,45.45,54.55,23.30,9.69,2.46,0.00,90
2015-09-22,38.40,61.60,29.35,10.00,2.17,0.00,103
2015-09-15,40.51,59.49,28.47,9.99,1.65,0.00,100
2015-09-08,41.80,58.20,29.65,8.90,0.92,0.00,98
2015-09-01,50.30,49.70,24.58,5.44,0.32,0.00,80
2015-08-25,51.39,48.61,19.94,4.30,0.44,0.00,73
2015-08-18,51.32,48.68,19.51,5.04,0.37,0.00,74
2015-08-11,51.30,48.70,19.44,4.41,0.13,0.00,73
2015-08-04,61.47,38.53,16.13,2.73,0.13,0.00,58
2015-07-28,70.22,29.78,9.93,1.24,0.13,0.00,41
2015-07-21,76.57,23.43,10.11,1.20,0.20,0.00,35
2015-07-14,79.04,20.96,8.83,1.35,0.20,0.00,31
2015-07-07,79.31,20.69,8.57,1.04,0.16,0.00,30
2015-06-30,71.19,28.81,9.08,0.88,0.00,0.00,39
2015-06-23,68.91,31.09,8.08,0.93,0.00,0.00,40
2015-06-16,74.90,25.10,5.98,0.14,0.00,0.00,31
2015-06-09,79.68,20.32,1.51,0.14,0.00,0.00,22
2015-06-02,76.38,23.62,1.94,0.14,0.00,0.00,26
2015-05-26,69.76,30.24,1.07,0.00,0.00,0.00,31
2015-05-19,87.02,12.98,0.70,0.00,0.00,0.00,14
2015-05-12,87.92,12.08,0.36,0.00,0.00,0.00,12
2015-05-05,91.79,8.21,0.36,0.00,0.00,0.00,9
2015-04-28,92.96,7.04,0.56,0.00,0.00,0.00,8
2015-04-21,91.73,8.27,1.22,0.55,0.00,0.00,10
2015-04-14,73.39,26.61,3.82,0.34,0.00,0.00,31
2015-04-07,71.78,28.22,5.06,0.41,0.00,0.00,34
2015-03-31,75.07,24.93,4.40,0.10,0.00,0.00,29
2015-03-24,77.99,22.01,3.92,0.12,0.00,0.00,26
2015-03-17,72.67,27.33,4.85,0.00,0.00,0.00,32
2015-03-10,73.10,26.90,6.06,0.11,0.00,0.00,33
2015-03-03,64.35,35.65,7.81,0.22,0.00,0.00,44
2015-02-24,56.06,43.94,12.88,0.47,0.00,0.00,57
2015-02-17,49.99,50.01,12.15,2.05,0.00,0.00,64
2015-02-10,63.01,36.99,9.62,2.05,0.00,0.00,49
2015-02-03,74.15,25.85,6.94,0.66,0.00,0.00,33
2015-01-27,77.28,22.72,5.44,0.00,0.00,0.00,28
2015-01-20,80.13,19.87,5.82,0.00,0.00,0.00,26
2015-01-13,83.78,16.22,4.80,0.00,0.00,0.00,21
2015-01-06,85.52,14.48,2.62,0.00,0.00,0.00,17
2014-12-30,74.85,25.15,3.58,0.00,0.00,0.00,29
2014-12-23,55.69,44.31,11.43,2.23,0.00,0.00,58
2014-12-16,57.62,42.38,11.24,2.25,0.00,0.00,56
2014-12-09,66.25,33.75,8.94,0.81,0.00,0.00,44
2014-12-02,71.05,28.95,4.64,0.34,0.00,0.00,34
2014-11-25,69.78,30.22,4.32,0.16,0.00,0.00,35
2014-11-18,59.29,40.71,6.17,0.24,0.00,0.00,47
2014-11-11,60.18,39.82,8.22,0.40,0.00,0.00,48
2014-11-04,65.69,34.31,7.30,0.35,0.00,0.00,42
2014-10-28,70.79,29.21,4.80,0.35,0.00,0.00,34
2014-10-21,77.68,22.32,4.80,0.35,0.00,0.00,27
2014-10-14,76.00,24.00,4.79,0.35,0.00,0.00,29
2014-10-07,67.55,32.45,6.04,0.67,0.00,0.00,39
2014-09-30,63.83,36.17,6.19,0.67,0.00,0.00,43
2014-09-23,73.71,26.29,3.88,0.75,0.00,0.00,31
2014-09-16,76.52,23.48,3.75,1.10,0.00,0.00,28
2014-09-09,77.08,22.92,3.75,1.20,0.00,0.00,28
2014-09-02,73.92,26.08,5.33,1.29,0.00,0.00,33
2014-08-26,78.51,21.49,4.83,0.92,0.00,0.00,27
2014-08-19,80.78,19.22,3.32,0.36,0.00,0.00,23
2014-08-12,82.41,17.59,3.20,0.00,0.00,0.00,21
2014-08-05,79.83,20.17,2.76,0.00,0.00,0.00,23
2014-07-29,78.55,21.45,1.74,0.00,0.00,0.00,23
2014-07-22,81.39,18.61,0.00,0.00,0.00,0.00,19
2014-07-15,76.90,23.10,1.04,0.00,0.00,0.00,24
2014-07-08,81.05,18.95,1.04,0.00,0.00,0.00,20
2014-07-01,87.49,12.51,0.77,0.00,0.00,0.00,13
2014-06-24,85.45,14.55,1.12,0.03,0.00,0.00,16
2014-06-17,87.68,12.32,1.12,0.03,0.00,0.00,13
2014-06-10,87.13,12.87,1.63,0.12,0.00,0.00,15
2014-06-03,84.89,15.11,1.19,0.12,0.00,0.00,16
2014-05-27,86.41,13.59,2.03,0.27,0.00,0.00,16
2014-05-20,86.83,13.17,1.59,0.26,0.00,0.00,15
2014-05-13,84.24,15.76,1.80,0.26,0.00,0.00,18
2014-05-06,83.76,16.24,1.63,0.00,0.00,0.00,18
2014-04-29,91.02,8.98,0.62,0.00,0.00,0.00,10
2014-04-22,91.64,8.36,0.58,0.00,0.00,0.00,9
2014-04-15,94.04,5.96,1.06,0.00,0.00,0.00,7
2014-04-08,94.87,5.13,1.06,0.00,0.00,0.00,6
2014-04-01,84.91,15.09,1.86,0.00,0.00,0.00,17
2014-03-25,86.05,13.95,1.86,0.00,0.00,0.00,16
2014-03-18,87.29,12.71,0.00,0.00,0.00,0.00,13
2014-03-11,86.35,13.65,0.01,0.00,0.00,0.00,14
2014-03-04,90.64,9.36,0.12,0.00,0.00,0.00,9
2014-02-25,88.94,11.06,0.52,0.00,0.00,0.00,12
2014-02-18,92.88,7.12,1.36,0.25,0.00,0.00,9
2014-02-11,89.47,10.53,3.56,1.04,0.00,0.00,15
2014-02-04,84.39,15.61,4.50,0.56,0.00,0.00,21
2014-01-28,82.07,17.93,0.60,0.00,0.00,0.00,19
2014-01-21,92.08,7.92,0.49,0.00,0.00,0.00,8
2014-01-14,95.77,4.23,0.00,0.00,0.00,0.00,4
2014-01-07,93.26,6.74,0.00,0.00,0.00,0.00,7
2013-12-31,93.97,6.03,0.00,0.00,0.00,0.00,6
2013-12-24,83.12,16.88,0.27,0.00,0.00,0.00,17
2013-12-17,74.67,25.33,0.85,0.00,0.00,0.00,26
2013-12-10,75.33,24.67,0.34,0.00,0.00,0.00,25
2013-12-03,73.03,26.97,0.34,0.00,0.00,0.00,27
2013-11-26,66.93,33.07,0.27,0.00,0.00,0.00,33
2013-11-19,54.10,45.90,1.75,0.00,0.00,0.00,48
2013-11-12,64.37,35.63,1.75,0.00,0.00,0.00,37
2013-11-05,68.30,31.70,1.25,0.00,0.00,0.00,33
2013-10-29,71.79,28.21,6.52,0.34,0.00,0.00,35
2013-10-22,78.73,21.27,6.94,0.34,0.00,0.00,29
2013-10-15,84.12,15.88,7.61,0.34,0.00,0.00,24
2013-10-08,79.27,20.73,8.25,2.85,0.00,0.00,32
2013-10-01,78.38,21.62,8.67,2.92,0.55,0.00,34
2013-09-24,80.87,19.13,11.02,4.96,0.20,0.00,35
2013-09-17,74.47,25.53,15.43,10.60,3.56,0.00,55
2013-09-10,80.08,19.92,11.97,7.88,1.29,0.00,41
2013-09-03,83.36,16.64,10.80,6.79,0.00,0.00,34
